Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied
41,101,1,5,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
53,486,1,3,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
33,1966,4,4,4,10,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,302,4,1,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,160,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,550,3,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,3190,2,2,2,26,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
34,1747,3,3,2,50,72.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,1444,4,4,3,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,301,2,2,2,6,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50,2165,4,4,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
50,3801,3,3,3,0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,101,4,2,4,0,33.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
45,2704,4,4,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
14,1504,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
63,1303,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,725,5,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,502,5,2,3,51,36.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
48,236,3,5,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
37,147,3,1,3,49,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,792,5,5,5,7,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,3060,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
46,67,4,5,5,0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
52,1846,3,3,4,55,39.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1042,2,3,2,15,22.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
44,391,1,3,1,18,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
31,3188,4,4,4,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
45,1237,4,4,3,49,43.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
62,950,5,2,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
51,429,4,4,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,1576,1,1,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,533,5,4,5,4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,2974,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,761,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
15,1524,5,4,5,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37,2541,4,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15,341,5,2,5,98,96.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
42,1603,5,5,4,25,18.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
31,3580,4,4,4,1,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,1732,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,279,5,5,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
40,934,1,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2475,4,4,5,0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,1235,3,4,3,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
50,1767,4,4,3,24,48.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
63,967,3,4,3,9,36.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,163,1,4,1,12,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,2365,4,4,2,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,258,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,503,2,2,4,0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,1999,1,1,3,0,15.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,1522,2,3,2,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
33,3486,4,3,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
21,781,2,3,2,74,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36,569,5,4,5,9,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,3493,4,4,4,65,62.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
62,1863,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
53,321,3,4,3,17,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26,627,5,3,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,236,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
66,2402,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
8,748,4,2,4,6,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23,2614,4,5,4,0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1416,1,4,1,129,129.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
25,641,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
20,599,2,3,2,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,547,4,3,4,8,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
34,349,2,3,2,8,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,201,3,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,160,5,3,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36,2113,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,451,4,4,4,0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
26,552,3,3,3,0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,118,1,1,5,33,22.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22,358,1,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,369,4,4,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
59,2475,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
29,1660,5,4,5,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32,1069,4,4,4,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,2775,5,5,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,867,3,3,3,0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10,1076,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
44,604,1,1,4,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
37,222,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
58,281,4,4,2,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
37,489,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
50,1069,5,1,5,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
29,738,1,5,1,74,79.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,2852,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1997,5,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,296,3,3,3,69,88.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
61,689,5,5,3,11,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
49,2607,2,2,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
17,462,2,3,2,22,21.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
45,2306,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
28,680,5,4,5,7,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
31,2400,3,3,4,0,30.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30,641,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
55,188,5,5,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
41,563,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,3955,3,3,5,13,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,422,4,5,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
47,1056,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,2010,4,4,4,41,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
51,3787,3,1,3,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,2139,1,4,1,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
36,264,5,2,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
39,317,1,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,2893,5,5,3,18,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1464,5,5,5,238,255.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,224,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
55,3724,5,5,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,740,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
50,631,4,1,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
41,3940,5,5,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,2434,3,5,5,107,90.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
57,2446,3,4,3,211,221.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
51,145,4,1,4,122,116.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
15,1303,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,896,3,4,3,0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
49,2442,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
70,1164,4,2,3,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
35,2571,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
72,1747,1,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
46,468,5,4,5,39,35.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
41,3380,4,4,5,28,32.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1635,4,4,4,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,173,4,5,5,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33,2669,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
60,954,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,589,4,4,4,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
40,2586,5,4,5,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
60,419,2,2,3,0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
43,828,2,2,4,31,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,794,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,1723,2,4,2,0,28.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
40,2704,3,3,3,21,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
52,651,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,1558,4,4,4,14,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,628,2,1,2,114,107.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
60,129,2,2,2,57,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54,1615,4,4,4,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
34,2212,2,2,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
58,1450,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
39,955,5,3,5,18,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,3191,5,5,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
7,101,3,3,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
77,346,4,1,4,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
43,621,3,3,3,16,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
45,1046,3,3,4,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,1126,4,4,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
58,3784,5,4,3,26,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,651,5,3,5,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,552,3,3,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
43,2615,5,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
63,429,4,2,5,26,27.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
45,599,4,4,2,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
30,2415,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1246,5,4,5,23,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9,429,2,2,2,0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
57,689,2,2,5,32,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
62,561,1,1,1,0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
56,1201,3,3,1,30,54.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,1721,3,3,4,24,35.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,109,4,4,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,3437,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,700,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
10,1024,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
24,2746,3,3,3,0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,349,5,5,4,0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
14,628,3,5,3,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
9,1562,5,3,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
12,1400,2,5,2,30,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
50,3890,2,4,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
44,819,3,5,3,28,22.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
39,992,2,4,2,0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
47,121,4,4,5,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,1620,3,4,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
46,925,5,5,3,17,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
23,83,5,4,5,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
52,3017,4,4,5,46,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,733,5,5,5,85,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67,1488,2,2,4,21,25.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,223,2,4,2,0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,119,5,5,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
56,3683,4,4,3,84,72.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,429,4,4,1,23,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
60,2648,4,4,4,35,31.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
15,1127,2,4,2,14,75.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,861,5,5,5,133,123.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
13,409,4,4,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,902,3,5,2,11,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9,545,1,3,1,113,153.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
40,2475,3,5,4,0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,404,1,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43,2992,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
39,2342,2,2,2,19,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
56,692,1,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
51,481,2,2,3,33,64.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
65,643,3,3,1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,189,1,3,1,4,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27,2218,3,4,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35,1092,5,5,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
49,507,5,5,5,44,41.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43,2567,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,667,4,4,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
16,1290,1,3,1,22,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,677,4,3,4,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,651,5,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,2517,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,67,5,4,5,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
44,3815,4,4,3,0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
31,157,3,2,3,9,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
49,2841,3,3,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
50,1755,2,2,3,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
59,1096,2,2,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,2627,1,1,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
13,169,4,4,4,71,60.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1172,5,3,5,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
59,2533,4,4,3,11,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,592,1,3,1,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
54,1953,4,4,4,235,222.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
26,1576,2,5,2,1,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
56,3177,5,5,3,11,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,843,5,4,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
35,1011,3,4,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
69,261,3,3,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
11,140,3,2,3,4,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,3461,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1190,4,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
23,383,3,2,3,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
55,516,1,4,1,37,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
37,327,5,5,5,10,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
33,2603,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,356,2,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15,102,3,2,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
33,280,2,3,2,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
36,2612,5,5,1,16,42.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
54,1448,3,3,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,277,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
55,902,2,3,4,29,60.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
64,1197,4,4,4,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39,1368,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
46,427,3,3,5,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
40,1008,3,4,3,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
37,3558,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
12,236,3,2,3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
48,157,4,3,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,2174,2,5,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,3473,2,1,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
50,439,5,2,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
41,2285,5,5,1,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
68,954,3,4,3,0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
53,2065,3,4,1,203,190.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,1589,4,4,5,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
41,689,5,5,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1069,1,2,1,0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,491,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,3428,3,3,3,0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7,557,3,1,3,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
11,173,2,1,2,15,24.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
38,2987,1,4,2,220,211.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
47,240,4,4,4,65,53.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29,366,2,3,2,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
67,239,2,2,4,7,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
61,447,4,4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
16,1481,1,3,1,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
41,594,4,4,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
33,1237,4,4,4,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
36,328,4,4,4,0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
24,1258,2,3,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
35,1047,5,4,5,0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
62,115,4,2,4,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
55,199,2,2,2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
39,2645,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66,325,3,1,3,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
32,1372,4,4,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,2027,1,2,1,8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
68,748,2,4,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,459,5,5,3,27,22.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1918,5,5,4,23,28.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
34,594,5,5,4,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,557,5,5,3,14,29.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
47,447,4,3,4,84,78.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
17,240,1,5,1,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
24,997,2,4,2,72,56.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
46,813,4,4,4,4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
47,201,5,5,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57,2583,4,4,4,14,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
28,120,2,4,2,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
36,314,4,4,4,6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,2106,5,5,1,72,74.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,216,2,3,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,315,4,5,4,116,130.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,3848,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
29,272,3,4,3,22,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37,160,5,1,5,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
46,731,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21,760,2,3,2,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
51,2367,2,2,4,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
40,1065,4,4,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25,627,5,3,5,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
38,1310,5,5,5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,1529,4,3,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
41,2142,4,4,5,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
44,1767,5,5,3,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
59,925,2,5,2,12,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
85,187,3,4,4,17,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53,284,2,2,4,48,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66,412,5,5,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
57,2940,3,3,4,16,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
